22,"Date:  Fri, 03 Jan 2020 01:16:51 GMT6 months ago",Game #2707689, 5.6x
23,"Date:  Fri, 03 Jan 2020 01:17:24 GMT6 months ago",Game #2707690, 1.41x
24,"Date:  Fri, 03 Jan 2020 01:17:37 GMT6 months ago",Game #2707691, 10.85x
25,"Date:  Fri, 03 Jan 2020 01:18:20 GMT6 months ago",Game #2707692, 1.14x
26,"Date:  Fri, 03 Jan 2020 01:18:30 GMT6 months ago",Game #2707693, 2.33x
27,"Date:  Fri, 03 Jan 2020 01:18:51 GMT6 months ago",Game #2707694, 1.25x
28,"Date:  Fri, 03 Jan 2020 01:19:02 GMT6 months ago",Game #2707695, 1.25x
29,"Date:  Fri, 03 Jan 2020 01:19:14 GMT6 months ago",Game #2707696, 7.32x
30,"Date:  Fri, 03 Jan 2020 01:19:51 GMT6 months ago",Game #2707697, 25.15x
31,"Date:  Fri, 03 Jan 2020 01:20:45 GMT6 months ago",Game #2707698, 1.13x
32,"Date:  Fri, 03 Jan 2020 01:20:55 GMT6 months ago",Game #2707699, 2.62x
33,"Date:  Fri, 03 Jan 2020 01:21:17 GMT6 months ago",Game #2707700, 3.55x
34,"Date:  Fri, 03 Jan 2020 01:21:44 GMT6 months ago",Game #2707701, 1.73x
35,"Date:  Fri, 03 Jan 2020 01:22:00 GMT6 months ago",Game #2707702, 1.03x
36,"Date:  Fri, 03 Jan 2020 01:22:09 GMT6 months ago",Game #2707703, 1.19x
37,"Date:  Fri, 03 Jan 2020 01:22:20 GMT6 months ago",Game #2707704, 2.21x
38,"Date:  Fri, 03 Jan 2020 01:22:39 GMT6 months ago",Game #2707705, 1x
39,"Date:  Fri, 03 Jan 2020 01:22:48 GMT6 months ago",Game #2707706, 1.07x
40,"Date:  Fri, 03 Jan 2020 01:22:57 GMT6 months ago",Game #2707707, 2.02x
41,"Date:  Fri, 03 Jan 2020 01:23:15 GMT6 months ago",Game #2707708, 3.56x
42,"Date:  Fri, 03 Jan 2020 01:23:42 GMT6 months ago",Game #2707709, 14.91x
43,"Date:  Fri, 03 Jan 2020 01:24:29 GMT6 months ago",Game #2707710, 1.73x
44,"Date:  Fri, 03 Jan 2020 01:24:45 GMT6 months ago",Game #2707711, 1.46x
45,"Date:  Fri, 03 Jan 2020 01:24:59 GMT6 months ago",Game #2707712, 1.01x
46,"Date:  Fri, 03 Jan 2020 01:25:08 GMT6 months ago",Game #2707713, 2.06x
47,"Date:  Fri, 03 Jan 2020 01:25:26 GMT6 months ago",Game #2707714, 1.09x
48,"Date:  Fri, 03 Jan 2020 01:25:36 GMT6 months ago",Game #2707715, 1.75x
49,"Date:  Fri, 03 Jan 2020 01:25:52 GMT6 months ago",Game #2707716, 1.17x
0,"Date:  Fri, 03 Jan 2020 01:26:03 GMT6 months ago",Game #2707717, 1.56x
1,"Date:  Fri, 03 Jan 2020 01:26:17 GMT6 months ago",Game #2707718, 5.61x
2,"Date:  Fri, 03 Jan 2020 01:26:50 GMT6 months ago",Game #2707719, 1.63x
3,"Date:  Fri, 03 Jan 2020 01:27:06 GMT6 months ago",Game #2707720, 2.07x
4,"Date:  Fri, 03 Jan 2020 01:27:25 GMT6 months ago",Game #2707721, 12.55x
5,"Date:  Fri, 03 Jan 2020 01:28:09 GMT6 months ago",Game #2707722, 2.45x
6,"Date:  Fri, 03 Jan 2020 01:28:30 GMT6 months ago",Game #2707723, 3.01x
7,"Date:  Fri, 03 Jan 2020 01:28:55 GMT6 months ago",Game #2707724, 7.42x
8,"Date:  Fri, 03 Jan 2020 01:29:32 GMT6 months ago",Game #2707725, 3.31x
9,"Date:  Fri, 03 Jan 2020 01:29:57 GMT6 months ago",Game #2707726, 2.59x
10,"Date:  Fri, 03 Jan 2020 01:30:19 GMT6 months ago",Game #2707727, 1.64x
11,"Date:  Fri, 03 Jan 2020 01:30:35 GMT6 months ago",Game #2707728, 1.19x
12,"Date:  Fri, 03 Jan 2020 01:30:45 GMT6 months ago",Game #2707729, 1.14x
13,"Date:  Fri, 03 Jan 2020 01:30:56 GMT6 months ago",Game #2707730, 1.29x
14,"Date:  Fri, 03 Jan 2020 01:31:07 GMT6 months ago",Game #2707731, 3.03x
15,"Date:  Fri, 03 Jan 2020 01:31:32 GMT6 months ago",Game #2707732, 2.64x
16,"Date:  Fri, 03 Jan 2020 01:31:54 GMT6 months ago",Game #2707733, 2.7x
17,"Date:  Fri, 03 Jan 2020 01:32:17 GMT6 months ago",Game #2707734, 1.3x
18,"Date:  Fri, 03 Jan 2020 01:32:29 GMT6 months ago",Game #2707735, 4.74x
19,"Date:  Fri, 03 Jan 2020 01:32:59 GMT6 months ago",Game #2707736, 18.56x
20,"Date:  Fri, 03 Jan 2020 01:33:50 GMT6 months ago",Game #2707737, 1.87x
21,"Date:  Fri, 03 Jan 2020 01:34:07 GMT6 months ago",Game #2707738, 2.01x
22,"Date:  Fri, 03 Jan 2020 01:34:25 GMT6 months ago",Game #2707739, 1.53x
23,"Date:  Fri, 03 Jan 2020 01:34:40 GMT6 months ago",Game #2707740, 8.21x
24,"Date:  Fri, 03 Jan 2020 01:35:18 GMT6 months ago",Game #2707741, 1.67x
25,"Date:  Fri, 03 Jan 2020 01:35:34 GMT6 months ago",Game #2707742, 2.99x
26,"Date:  Fri, 03 Jan 2020 01:35:58 GMT6 months ago",Game #2707743, 1.27x
27,"Date:  Fri, 03 Jan 2020 01:36:10 GMT6 months ago",Game #2707744, 2x
28,"Date:  Fri, 03 Jan 2020 01:36:28 GMT6 months ago",Game #2707745, 1.17x
29,"Date:  Fri, 03 Jan 2020 01:36:39 GMT6 months ago",Game #2707746, 1.29x
30,"Date:  Fri, 03 Jan 2020 01:36:51 GMT6 months ago",Game #2707747, 2.88x
31,"Date:  Fri, 03 Jan 2020 01:37:14 GMT6 months ago",Game #2707748, 4.26x
32,"Date:  Fri, 03 Jan 2020 01:37:43 GMT6 months ago",Game #2707749, 1.58x
33,"Date:  Fri, 03 Jan 2020 01:37:58 GMT6 months ago",Game #2707750, 1.01x
34,"Date:  Fri, 03 Jan 2020 01:38:07 GMT6 months ago",Game #2707751, 3.67x
35,"Date:  Fri, 03 Jan 2020 01:38:34 GMT6 months ago",Game #2707752, 1.47x
36,"Date:  Fri, 03 Jan 2020 01:38:47 GMT6 months ago",Game #2707753, 28.89x
37,"Date:  Fri, 03 Jan 2020 01:39:44 GMT6 months ago",Game #2707754, 1.03x
38,"Date:  Fri, 03 Jan 2020 01:39:53 GMT6 months ago",Game #2707755, 1.25x
39,"Date:  Fri, 03 Jan 2020 01:40:04 GMT6 months ago",Game #2707756, 8.13x
40,"Date:  Fri, 03 Jan 2020 01:40:43 GMT6 months ago",Game #2707757, 1.8x
41,"Date:  Fri, 03 Jan 2020 01:41:00 GMT6 months ago",Game #2707758, 1.42x
42,"Date:  Fri, 03 Jan 2020 01:41:13 GMT6 months ago",Game #2707759, 1.9x
43,"Date:  Fri, 03 Jan 2020 01:41:30 GMT6 months ago",Game #2707760, 13.85x
44,"Date:  Fri, 03 Jan 2020 01:42:16 GMT6 months ago",Game #2707761, 4.73x
45,"Date:  Fri, 03 Jan 2020 01:42:47 GMT6 months ago",Game #2707762, 24.17x
46,"Date:  Fri, 03 Jan 2020 01:43:41 GMT6 months ago",Game #2707763, 21.5x
47,"Date:  Fri, 03 Jan 2020 01:44:34 GMT6 months ago",Game #2707764, 1.7x
48,"Date:  Fri, 03 Jan 2020 01:44:50 GMT6 months ago",Game #2707765, 1.4x
49,"Date:  Fri, 03 Jan 2020 01:45:03 GMT6 months ago",Game #2707766, 1.71x
0,"Date:  Fri, 03 Jan 2020 01:45:19 GMT6 months ago",Game #2707767, 2.72x
1,"Date:  Fri, 03 Jan 2020 01:45:42 GMT6 months ago",Game #2707768, 15.4x
2,"Date:  Fri, 03 Jan 2020 01:46:29 GMT6 months ago",Game #2707769, 3.06x
3,"Date:  Fri, 03 Jan 2020 01:46:54 GMT6 months ago",Game #2707770, 2.83x
4,"Date:  Fri, 03 Jan 2020 01:47:17 GMT6 months ago",Game #2707771, 1.32x
5,"Date:  Fri, 03 Jan 2020 01:47:29 GMT6 months ago",Game #2707772, 1.58x
6,"Date:  Fri, 03 Jan 2020 01:47:44 GMT6 months ago",Game #2707773, 2.79x
7,"Date:  Fri, 03 Jan 2020 01:48:07 GMT6 months ago",Game #2707774, 2.78x
8,"Date:  Fri, 03 Jan 2020 01:48:30 GMT6 months ago",Game #2707775, 3.61x
9,"Date:  Fri, 03 Jan 2020 01:48:57 GMT6 months ago",Game #2707776, 1.4x
10,"Date:  Fri, 03 Jan 2020 01:49:10 GMT6 months ago",Game #2707777, 1.41x
11,"Date:  Fri, 03 Jan 2020 01:49:23 GMT6 months ago",Game #2707778, 5.8x
12,"Date:  Fri, 03 Jan 2020 01:49:57 GMT6 months ago",Game #2707779, 1.53x
13,"Date:  Fri, 03 Jan 2020 01:50:11 GMT6 months ago",Game #2707780, 7.29x
14,"Date:  Fri, 03 Jan 2020 01:50:48 GMT6 months ago",Game #2707781, 1.74x
15,"Date:  Fri, 03 Jan 2020 01:51:04 GMT6 months ago",Game #2707782, 2.1x
16,"Date:  Fri, 03 Jan 2020 01:51:23 GMT6 months ago",Game #2707783, 3.02x
17,"Date:  Fri, 03 Jan 2020 01:51:48 GMT6 months ago",Game #2707784, 1.36x
18,"Date:  Fri, 03 Jan 2020 01:52:00 GMT6 months ago",Game #2707785, 2.38x
19,"Date:  Fri, 03 Jan 2020 01:52:21 GMT6 months ago",Game #2707786, 1.17x
20,"Date:  Fri, 03 Jan 2020 01:52:32 GMT6 months ago",Game #2707787, 4.94x
21,"Date:  Fri, 03 Jan 2020 01:53:03 GMT6 months ago",Game #2707788, 1.51x
22,"Date:  Fri, 03 Jan 2020 01:53:17 GMT6 months ago",Game #2707789, 4.2x
23,"Date:  Fri, 03 Jan 2020 01:53:46 GMT6 months ago",Game #2707790, 4.42x
24,"Date:  Fri, 03 Jan 2020 01:54:16 GMT6 months ago",Game #2707791, 3.35x
25,"Date:  Fri, 03 Jan 2020 01:54:41 GMT6 months ago",Game #2707792, 2.2x
26,"Date:  Fri, 03 Jan 2020 01:55:01 GMT6 months ago",Game #2707793, 1.75x
27,"Date:  Fri, 03 Jan 2020 01:55:17 GMT6 months ago",Game #2707794, 3.72x
28,"Date:  Fri, 03 Jan 2020 01:55:45 GMT6 months ago",Game #2707795, 1.53x
29,"Date:  Fri, 03 Jan 2020 01:55:59 GMT6 months ago",Game #2707796, 1.42x
30,"Date:  Fri, 03 Jan 2020 01:56:12 GMT6 months ago",Game #2707797, 1.17x
31,"Date:  Fri, 03 Jan 2020 01:56:23 GMT6 months ago",Game #2707798, 1.47x
32,"Date:  Fri, 03 Jan 2020 01:56:37 GMT6 months ago",Game #2707799, 1.2x
33,"Date:  Fri, 03 Jan 2020 01:56:47 GMT6 months ago",Game #2707800, 1.61x
34,"Date:  Fri, 03 Jan 2020 01:57:03 GMT6 months ago",Game #2707801, 2.91x
35,"Date:  Fri, 03 Jan 2020 01:57:26 GMT6 months ago",Game #2707802, 4.44x
36,"Date:  Fri, 03 Jan 2020 01:57:56 GMT6 months ago",Game #2707803, 1.76x
37,"Date:  Fri, 03 Jan 2020 01:58:12 GMT6 months ago",Game #2707804, 1.81x
38,"Date:  Fri, 03 Jan 2020 01:58:29 GMT6 months ago",Game #2707805, 2.52x
39,"Date:  Fri, 03 Jan 2020 01:58:51 GMT6 months ago",Game #2707806, 1.02x
40,"Date:  Fri, 03 Jan 2020 01:59:00 GMT6 months ago",Game #2707807, 2.6x
41,"Date:  Fri, 03 Jan 2020 01:59:22 GMT6 months ago",Game #2707808, 1.82x
42,"Date:  Fri, 03 Jan 2020 01:59:38 GMT6 months ago",Game #2707809, 2.59x
43,"Date:  Fri, 03 Jan 2020 02:00:00 GMT6 months ago",Game #2707810, 10.37x
44,"Date:  Fri, 03 Jan 2020 02:00:42 GMT6 months ago",Game #2707811, 1.8x
45,"Date:  Fri, 03 Jan 2020 02:00:59 GMT6 months ago",Game #2707812, 1.2x
46,"Date:  Fri, 03 Jan 2020 02:01:10 GMT6 months ago",Game #2707813, 1.41x
47,"Date:  Fri, 03 Jan 2020 02:01:23 GMT6 months ago",Game #2707814, 2.54x
48,"Date:  Fri, 03 Jan 2020 02:01:45 GMT6 months ago",Game #2707815, 2.71x
49,"Date:  Fri, 03 Jan 2020 02:02:08 GMT6 months ago",Game #2707816, 1.03x
0,"Date:  Fri, 03 Jan 2020 02:02:17 GMT6 months ago",Game #2707817, 1.2x
1,"Date:  Fri, 03 Jan 2020 02:02:28 GMT6 months ago",Game #2707818, 8.34x
2,"Date:  Fri, 03 Jan 2020 02:03:06 GMT6 months ago",Game #2707819, 1.52x
3,"Date:  Fri, 03 Jan 2020 02:03:21 GMT6 months ago",Game #2707820, 4.69x
4,"Date:  Fri, 03 Jan 2020 02:03:51 GMT6 months ago",Game #2707821, 1.91x
5,"Date:  Fri, 03 Jan 2020 02:04:09 GMT6 months ago",Game #2707822, 2.02x
6,"Date:  Fri, 03 Jan 2020 02:04:27 GMT6 months ago",Game #2707823, 4.8x
7,"Date:  Fri, 03 Jan 2020 02:04:58 GMT6 months ago",Game #2707824, 1.05x
8,"Date:  Fri, 03 Jan 2020 02:05:07 GMT6 months ago",Game #2707825, 5.3x
9,"Date:  Fri, 03 Jan 2020 02:05:39 GMT6 months ago",Game #2707826, 2.95x
10,"Date:  Fri, 03 Jan 2020 02:06:03 GMT6 months ago",Game #2707827, 3.89x
11,"Date:  Fri, 03 Jan 2020 02:06:31 GMT6 months ago",Game #2707828, 1.49x
12,"Date:  Fri, 03 Jan 2020 02:06:45 GMT6 months ago",Game #2707829, 3.89x
13,"Date:  Fri, 03 Jan 2020 02:07:13 GMT6 months ago",Game #2707830, 2.26x
14,"Date:  Fri, 03 Jan 2020 02:07:33 GMT6 months ago",Game #2707831, 2.18x
15,"Date:  Fri, 03 Jan 2020 02:07:53 GMT6 months ago",Game #2707832, 3.24x
16,"Date:  Fri, 03 Jan 2020 02:08:18 GMT6 months ago",Game #2707833, 1.49x
17,"Date:  Fri, 03 Jan 2020 02:08:32 GMT6 months ago",Game #2707834, 1.36x
18,"Date:  Fri, 03 Jan 2020 02:08:45 GMT6 months ago",Game #2707835, 1x
19,"Date:  Fri, 03 Jan 2020 02:08:53 GMT6 months ago",Game #2707836, 1.7x
20,"Date:  Fri, 03 Jan 2020 02:09:09 GMT6 months ago",Game #2707837, 1.59x
21,"Date:  Fri, 03 Jan 2020 02:09:24 GMT6 months ago",Game #2707838, 9.86x
22,"Date:  Fri, 03 Jan 2020 02:10:05 GMT6 months ago",Game #2707839, 14.99x
23,"Date:  Fri, 03 Jan 2020 02:10:52 GMT6 months ago",Game #2707840, 1.71x
24,"Date:  Fri, 03 Jan 2020 02:11:08 GMT6 months ago",Game #2707841, 1.37x
25,"Date:  Fri, 03 Jan 2020 02:11:21 GMT6 months ago",Game #2707842, 1.5x
26,"Date:  Fri, 03 Jan 2020 02:11:35 GMT6 months ago",Game #2707843, 4.97x
27,"Date:  Fri, 03 Jan 2020 02:12:06 GMT6 months ago",Game #2707844, 1.37x
28,"Date:  Fri, 03 Jan 2020 02:12:19 GMT6 months ago",Game #2707845, 2.12x
29,"Date:  Fri, 03 Jan 2020 02:12:38 GMT6 months ago",Game #2707846, 1.9x
30,"Date:  Fri, 03 Jan 2020 02:12:56 GMT6 months ago",Game #2707847, 6.22x
31,"Date:  Fri, 03 Jan 2020 02:13:31 GMT6 months ago",Game #2707848, 2.56x
32,"Date:  Fri, 03 Jan 2020 02:13:52 GMT6 months ago",Game #2707849, 1.69x
33,"Date:  Fri, 03 Jan 2020 02:14:08 GMT6 months ago",Game #2707850, 1.16x
34,"Date:  Fri, 03 Jan 2020 02:14:19 GMT6 months ago",Game #2707851, 1.89x
35,"Date:  Fri, 03 Jan 2020 02:14:36 GMT6 months ago",Game #2707852, 24.09x
36,"Date:  Fri, 03 Jan 2020 02:15:30 GMT6 months ago",Game #2707853, 6.81x
37,"Date:  Fri, 03 Jan 2020 02:16:06 GMT6 months ago",Game #2707854, 1.48x
38,"Date:  Fri, 03 Jan 2020 02:16:20 GMT6 months ago",Game #2707855, 3.44x
39,"Date:  Fri, 03 Jan 2020 02:16:46 GMT6 months ago",Game #2707856, 4.81x
40,"Date:  Fri, 03 Jan 2020 02:17:17 GMT6 months ago",Game #2707857, 23.18x
41,"Date:  Fri, 03 Jan 2020 02:18:11 GMT6 months ago",Game #2707858, 38.99x
42,"Date:  Fri, 03 Jan 2020 02:19:12 GMT6 months ago",Game #2707859, 13.98x
43,"Date:  Fri, 03 Jan 2020 02:19:58 GMT6 months ago",Game #2707860, 1.06x
44,"Date:  Fri, 03 Jan 2020 02:20:07 GMT6 months ago",Game #2707861, 8.46x
45,"Date:  Fri, 03 Jan 2020 02:20:46 GMT6 months ago",Game #2707862, 10.05x
46,"Date:  Fri, 03 Jan 2020 02:21:28 GMT6 months ago",Game #2707863, 1.62x
47,"Date:  Fri, 03 Jan 2020 02:21:43 GMT6 months ago",Game #2707864, 2.94x
48,"Date:  Fri, 03 Jan 2020 02:22:07 GMT6 months ago",Game #2707865, 4.38x
49,"Date:  Fri, 03 Jan 2020 02:22:36 GMT6 months ago",Game #2707866, 1.62x
0,"Date:  Fri, 03 Jan 2020 02:22:51 GMT6 months ago",Game #2707867, 6.51x
1,"Date:  Fri, 03 Jan 2020 02:23:27 GMT6 months ago",Game #2707868, 2.18x
2,"Date:  Fri, 03 Jan 2020 02:23:46 GMT6 months ago",Game #2707869, 1.15x
3,"Date:  Fri, 03 Jan 2020 02:23:57 GMT6 months ago",Game #2707870, 1.27x
4,"Date:  Fri, 03 Jan 2020 02:24:08 GMT6 months ago",Game #2707871, 3.01x
5,"Date:  Fri, 03 Jan 2020 02:24:32 GMT6 months ago",Game #2707872, 1.64x
6,"Date:  Fri, 03 Jan 2020 02:24:48 GMT6 months ago",Game #2707873, 1.87x
7,"Date:  Fri, 03 Jan 2020 02:25:05 GMT6 months ago",Game #2707874, 1.88x
8,"Date:  Fri, 03 Jan 2020 02:25:23 GMT6 months ago",Game #2707875, 1.19x
9,"Date:  Fri, 03 Jan 2020 02:25:33 GMT6 months ago",Game #2707876, 2.61x
10,"Date:  Fri, 03 Jan 2020 02:25:55 GMT6 months ago",Game #2707877, 1.3x
11,"Date:  Fri, 03 Jan 2020 02:26:07 GMT6 months ago",Game #2707878, 1.4x
12,"Date:  Fri, 03 Jan 2020 02:26:21 GMT6 months ago",Game #2707879, 1.57x
13,"Date:  Fri, 03 Jan 2020 02:26:35 GMT6 months ago",Game #2707880, 20.85x
14,"Date:  Fri, 03 Jan 2020 02:27:27 GMT6 months ago",Game #2707881, 1.23x
15,"Date:  Fri, 03 Jan 2020 02:27:39 GMT6 months ago",Game #2707882, 2.7x
16,"Date:  Fri, 03 Jan 2020 02:28:01 GMT6 months ago",Game #2707883, 1.42x
17,"Date:  Fri, 03 Jan 2020 02:28:14 GMT6 months ago",Game #2707884, 2.17x
18,"Date:  Fri, 03 Jan 2020 02:28:34 GMT6 months ago",Game #2707885, 1.37x
19,"Date:  Fri, 03 Jan 2020 02:28:47 GMT6 months ago",Game #2707886, 1.46x
20,"Date:  Fri, 03 Jan 2020 02:29:00 GMT6 months ago",Game #2707887, 1.09x
21,"Date:  Fri, 03 Jan 2020 02:29:10 GMT6 months ago",Game #2707888, 1.67x
22,"Date:  Fri, 03 Jan 2020 02:29:26 GMT6 months ago",Game #2707889, 1.29x
23,"Date:  Fri, 03 Jan 2020 02:29:38 GMT6 months ago",Game #2707890, 1.65x
24,"Date:  Fri, 03 Jan 2020 02:29:53 GMT6 months ago",Game #2707891, 3.29x
25,"Date:  Fri, 03 Jan 2020 02:30:19 GMT6 months ago",Game #2707892, 7.22x
26,"Date:  Fri, 03 Jan 2020 02:30:55 GMT6 months ago",Game #2707893, 1.18x
27,"Date:  Fri, 03 Jan 2020 02:31:06 GMT6 months ago",Game #2707894, 7.77x
28,"Date:  Fri, 03 Jan 2020 02:31:44 GMT6 months ago",Game #2707895, 1.2x
29,"Date:  Fri, 03 Jan 2020 02:31:55 GMT6 months ago",Game #2707896, 148.53x
30,"Date:  Fri, 03 Jan 2020 02:33:15 GMT6 months ago",Game #2707897, 2.82x
31,"Date:  Fri, 03 Jan 2020 02:33:38 GMT6 months ago",Game #2707898, 5.26x
32,"Date:  Fri, 03 Jan 2020 02:34:11 GMT6 months ago",Game #2707899, 1.35x
33,"Date:  Fri, 03 Jan 2020 02:34:23 GMT6 months ago",Game #2707900, 223.28x
34,"Date:  Fri, 03 Jan 2020 02:35:49 GMT6 months ago",Game #2707901, 1.2x
35,"Date:  Fri, 03 Jan 2020 02:36:00 GMT6 months ago",Game #2707902, 2.56x
36,"Date:  Fri, 03 Jan 2020 02:36:22 GMT6 months ago",Game #2707903, 2.73x
37,"Date:  Fri, 03 Jan 2020 02:36:45 GMT6 months ago",Game #2707904, 1.44x
38,"Date:  Fri, 03 Jan 2020 02:36:59 GMT6 months ago",Game #2707905, 3.08x
39,"Date:  Fri, 03 Jan 2020 02:37:23 GMT6 months ago",Game #2707906, 1.32x
40,"Date:  Fri, 03 Jan 2020 02:37:35 GMT6 months ago",Game #2707907, 1x
41,"Date:  Fri, 03 Jan 2020 02:37:44 GMT6 months ago",Game #2707908, 1.18x
42,"Date:  Fri, 03 Jan 2020 02:37:54 GMT6 months ago",Game #2707909, 8.52x
43,"Date:  Fri, 03 Jan 2020 02:38:34 GMT6 months ago",Game #2707910, 1.5x
44,"Date:  Fri, 03 Jan 2020 02:38:48 GMT6 months ago",Game #2707911, 1.33x
45,"Date:  Fri, 03 Jan 2020 02:39:00 GMT6 months ago",Game #2707912, 1.86x
46,"Date:  Fri, 03 Jan 2020 02:39:17 GMT6 months ago",Game #2707913, 1.35x
47,"Date:  Fri, 03 Jan 2020 02:39:30 GMT6 months ago",Game #2707914, 2x
48,"Date:  Fri, 03 Jan 2020 02:39:48 GMT6 months ago",Game #2707915, 8.6x
49,"Date:  Fri, 03 Jan 2020 02:40:27 GMT6 months ago",Game #2707916, 1.4x
0,"Date:  Fri, 03 Jan 2020 02:40:41 GMT6 months ago",Game #2707917, 1x
1,"Date:  Fri, 03 Jan 2020 02:40:49 GMT6 months ago",Game #2707918, 1.29x
2,"Date:  Fri, 03 Jan 2020 02:41:01 GMT6 months ago",Game #2707919, 1.12x
3,"Date:  Fri, 03 Jan 2020 02:41:11 GMT6 months ago",Game #2707920, 2.79x
4,"Date:  Fri, 03 Jan 2020 02:41:34 GMT6 months ago",Game #2707921, 1x
5,"Date:  Fri, 03 Jan 2020 02:41:42 GMT6 months ago",Game #2707922, 25.97x
6,"Date:  Fri, 03 Jan 2020 02:42:38 GMT6 months ago",Game #2707923, 1.34x
7,"Date:  Fri, 03 Jan 2020 02:42:50 GMT6 months ago",Game #2707924, 1.27x
8,"Date:  Fri, 03 Jan 2020 02:43:02 GMT6 months ago",Game #2707925, 241.21x
9,"Date:  Fri, 03 Jan 2020 02:44:29 GMT6 months ago",Game #2707926, 1.19x
10,"Date:  Fri, 03 Jan 2020 02:44:40 GMT6 months ago",Game #2707927, 1.28x
11,"Date:  Fri, 03 Jan 2020 02:44:52 GMT6 months ago",Game #2707928, 8.6x
12,"Date:  Fri, 03 Jan 2020 02:45:31 GMT6 months ago",Game #2707929, 2.76x
13,"Date:  Fri, 03 Jan 2020 02:45:54 GMT6 months ago",Game #2707930, 2.37x
14,"Date:  Fri, 03 Jan 2020 02:46:15 GMT6 months ago",Game #2707931, 1.52x
15,"Date:  Fri, 03 Jan 2020 02:46:29 GMT6 months ago",Game #2707932, 2.06x
16,"Date:  Fri, 03 Jan 2020 02:46:48 GMT6 months ago",Game #2707933, 1.27x
17,"Date:  Fri, 03 Jan 2020 02:47:00 GMT6 months ago",Game #2707934, 1.5x
18,"Date:  Fri, 03 Jan 2020 02:47:14 GMT6 months ago",Game #2707935, 1x
19,"Date:  Fri, 03 Jan 2020 02:47:22 GMT6 months ago",Game #2707936, 1.08x
20,"Date:  Fri, 03 Jan 2020 02:47:32 GMT6 months ago",Game #2707937, 3.2x
21,"Date:  Fri, 03 Jan 2020 02:47:57 GMT6 months ago",Game #2707938, 2.51x
22,"Date:  Fri, 03 Jan 2020 02:48:18 GMT6 months ago",Game #2707939, 2.06x
23,"Date:  Fri, 03 Jan 2020 02:48:37 GMT6 months ago",Game #2707940, 1.21x
24,"Date:  Fri, 03 Jan 2020 02:48:48 GMT6 months ago",Game #2707941, 11.62x
25,"Date:  Fri, 03 Jan 2020 02:49:31 GMT6 months ago",Game #2707942, 2.04x
26,"Date:  Fri, 03 Jan 2020 02:49:50 GMT6 months ago",Game #2707943, 1.09x
27,"Date:  Fri, 03 Jan 2020 02:50:00 GMT6 months ago",Game #2707944, 1.24x
28,"Date:  Fri, 03 Jan 2020 02:50:11 GMT6 months ago",Game #2707945, 1.47x
29,"Date:  Fri, 03 Jan 2020 02:50:25 GMT6 months ago",Game #2707946, 4.07x
30,"Date:  Fri, 03 Jan 2020 02:50:53 GMT6 months ago",Game #2707947, 3.93x
31,"Date:  Fri, 03 Jan 2020 02:51:21 GMT6 months ago",Game #2707948, 1.64x
32,"Date:  Fri, 03 Jan 2020 02:51:37 GMT6 months ago",Game #2707949, 2.19x
33,"Date:  Fri, 03 Jan 2020 02:51:56 GMT6 months ago",Game #2707950, 1.36x
34,"Date:  Fri, 03 Jan 2020 02:52:09 GMT6 months ago",Game #2707951, 1.32x
35,"Date:  Fri, 03 Jan 2020 02:52:21 GMT6 months ago",Game #2707952, 3.87x
36,"Date:  Fri, 03 Jan 2020 02:52:49 GMT6 months ago",Game #2707953, 2.17x
37,"Date:  Fri, 03 Jan 2020 02:53:08 GMT6 months ago",Game #2707954, 1.17x
38,"Date:  Fri, 03 Jan 2020 02:53:19 GMT6 months ago",Game #2707955, 1.19x
39,"Date:  Fri, 03 Jan 2020 02:53:30 GMT6 months ago",Game #2707956, 9.81x
40,"Date:  Fri, 03 Jan 2020 02:54:11 GMT6 months ago",Game #2707957, 1.73x
41,"Date:  Fri, 03 Jan 2020 02:54:27 GMT6 months ago",Game #2707958, 8.92x
42,"Date:  Fri, 03 Jan 2020 02:55:07 GMT6 months ago",Game #2707959, 1.74x
43,"Date:  Fri, 03 Jan 2020 02:55:23 GMT6 months ago",Game #2707960, 4.6x
44,"Date:  Fri, 03 Jan 2020 02:55:54 GMT6 months ago",Game #2707961, 2.11x
45,"Date:  Fri, 03 Jan 2020 02:56:13 GMT6 months ago",Game #2707962, 1.2x
46,"Date:  Fri, 03 Jan 2020 02:56:24 GMT6 months ago",Game #2707963, 2.46x
47,"Date:  Fri, 03 Jan 2020 02:56:45 GMT6 months ago",Game #2707964, 1.25x
48,"Date:  Fri, 03 Jan 2020 02:56:56 GMT6 months ago",Game #2707965, 1.02x
49,"Date:  Fri, 03 Jan 2020 02:57:05 GMT6 months ago",Game #2707966, 1.31x
0,"Date:  Fri, 03 Jan 2020 02:57:17 GMT6 months ago",Game #2707967, 2.77x
1,"Date:  Fri, 03 Jan 2020 02:57:40 GMT6 months ago",Game #2707968, 9.1x
2,"Date:  Fri, 03 Jan 2020 02:58:20 GMT6 months ago",Game #2707969, 1.15x
3,"Date:  Fri, 03 Jan 2020 02:58:31 GMT6 months ago",Game #2707970, 1.43x
4,"Date:  Fri, 03 Jan 2020 02:58:44 GMT6 months ago",Game #2707971, 3.82x
5,"Date:  Fri, 03 Jan 2020 02:59:12 GMT6 months ago",Game #2707972, 1.84x
6,"Date:  Fri, 03 Jan 2020 02:59:29 GMT6 months ago",Game #2707973, 2.56x
7,"Date:  Fri, 03 Jan 2020 02:59:51 GMT6 months ago",Game #2707974, 2.28x
