8,"Date:  Fri, 03 Jan 2020 05:26:58 GMT6 months ago",Game #2708372, 2.04x
9,"Date:  Fri, 03 Jan 2020 05:27:16 GMT6 months ago",Game #2708373, 1.38x
10,"Date:  Fri, 03 Jan 2020 05:27:29 GMT6 months ago",Game #2708374, 14.44x
11,"Date:  Fri, 03 Jan 2020 05:28:16 GMT6 months ago",Game #2708375, 4.58x
12,"Date:  Fri, 03 Jan 2020 05:28:46 GMT6 months ago",Game #2708376, 3.83x
13,"Date:  Fri, 03 Jan 2020 05:29:14 GMT6 months ago",Game #2708377, 1.31x
14,"Date:  Fri, 03 Jan 2020 05:29:26 GMT6 months ago",Game #2708378, 2.21x
15,"Date:  Fri, 03 Jan 2020 05:29:46 GMT6 months ago",Game #2708379, 1.55x
16,"Date:  Fri, 03 Jan 2020 05:30:00 GMT6 months ago",Game #2708380, 2.65x
17,"Date:  Fri, 03 Jan 2020 05:30:23 GMT6 months ago",Game #2708381, 10.93x
18,"Date:  Fri, 03 Jan 2020 05:31:05 GMT6 months ago",Game #2708382, 3.99x
19,"Date:  Fri, 03 Jan 2020 05:31:34 GMT6 months ago",Game #2708383, 1x
20,"Date:  Fri, 03 Jan 2020 05:31:42 GMT6 months ago",Game #2708384, 4.1x
21,"Date:  Fri, 03 Jan 2020 05:32:10 GMT6 months ago",Game #2708385, 1.88x
22,"Date:  Fri, 03 Jan 2020 05:32:28 GMT6 months ago",Game #2708386, 1.62x
23,"Date:  Fri, 03 Jan 2020 05:32:43 GMT6 months ago",Game #2708387, 1.93x
24,"Date:  Fri, 03 Jan 2020 05:33:01 GMT6 months ago",Game #2708388, 1.84x
25,"Date:  Fri, 03 Jan 2020 05:33:18 GMT6 months ago",Game #2708389, 7.66x
26,"Date:  Fri, 03 Jan 2020 05:33:55 GMT6 months ago",Game #2708390, 2.18x
27,"Date:  Fri, 03 Jan 2020 05:34:15 GMT6 months ago",Game #2708391, 2.53x
28,"Date:  Fri, 03 Jan 2020 05:34:36 GMT6 months ago",Game #2708392, 4.88x
29,"Date:  Fri, 03 Jan 2020 05:35:08 GMT6 months ago",Game #2708393, 4.47x
30,"Date:  Fri, 03 Jan 2020 05:35:37 GMT6 months ago",Game #2708394, 5.47x
31,"Date:  Fri, 03 Jan 2020 05:36:10 GMT6 months ago",Game #2708395, 2.19x
32,"Date:  Fri, 03 Jan 2020 05:36:30 GMT6 months ago",Game #2708396, 1.51x
33,"Date:  Fri, 03 Jan 2020 05:36:44 GMT6 months ago",Game #2708397, 1x
34,"Date:  Fri, 03 Jan 2020 05:36:52 GMT6 months ago",Game #2708398, 1.61x
35,"Date:  Fri, 03 Jan 2020 05:37:07 GMT6 months ago",Game #2708399, 1.84x
36,"Date:  Fri, 03 Jan 2020 05:37:25 GMT6 months ago",Game #2708400, 2.46x
37,"Date:  Fri, 03 Jan 2020 05:37:46 GMT6 months ago",Game #2708401, 9.04x
38,"Date:  Fri, 03 Jan 2020 05:38:26 GMT6 months ago",Game #2708402, 1.66x
39,"Date:  Fri, 03 Jan 2020 05:38:42 GMT6 months ago",Game #2708403, 2.31x
40,"Date:  Fri, 03 Jan 2020 05:39:02 GMT6 months ago",Game #2708404, 2.88x
41,"Date:  Fri, 03 Jan 2020 05:39:25 GMT6 months ago",Game #2708405, 2.25x
42,"Date:  Fri, 03 Jan 2020 05:39:45 GMT6 months ago",Game #2708406, 2.74x
43,"Date:  Fri, 03 Jan 2020 05:40:08 GMT6 months ago",Game #2708407, 5.36x
44,"Date:  Fri, 03 Jan 2020 05:40:41 GMT6 months ago",Game #2708408, 30.28x
45,"Date:  Fri, 03 Jan 2020 05:41:38 GMT6 months ago",Game #2708409, 1.1x
46,"Date:  Fri, 03 Jan 2020 05:41:48 GMT6 months ago",Game #2708410, 1.5x
47,"Date:  Fri, 03 Jan 2020 05:42:02 GMT6 months ago",Game #2708411, 1.44x
48,"Date:  Fri, 03 Jan 2020 05:42:15 GMT6 months ago",Game #2708412, 1.38x
49,"Date:  Fri, 03 Jan 2020 05:42:28 GMT6 months ago",Game #2708413, 1.15x
0,"Date:  Fri, 03 Jan 2020 05:42:39 GMT6 months ago",Game #2708414, 2.81x
1,"Date:  Fri, 03 Jan 2020 05:43:02 GMT6 months ago",Game #2708415, 1.03x
2,"Date:  Fri, 03 Jan 2020 05:43:11 GMT6 months ago",Game #2708416, 5.1x
3,"Date:  Fri, 03 Jan 2020 05:43:42 GMT6 months ago",Game #2708417, 1.2x
4,"Date:  Fri, 03 Jan 2020 05:43:53 GMT6 months ago",Game #2708418, 4.56x
5,"Date:  Fri, 03 Jan 2020 05:44:23 GMT6 months ago",Game #2708419, 1.61x
6,"Date:  Fri, 03 Jan 2020 05:44:39 GMT6 months ago",Game #2708420, 12.33x
7,"Date:  Fri, 03 Jan 2020 05:45:23 GMT6 months ago",Game #2708421, 1.96x
8,"Date:  Fri, 03 Jan 2020 05:45:41 GMT6 months ago",Game #2708422, 2.06x
9,"Date:  Fri, 03 Jan 2020 05:46:00 GMT6 months ago",Game #2708423, 6.3x
10,"Date:  Fri, 03 Jan 2020 05:46:35 GMT6 months ago",Game #2708424, 1.38x
11,"Date:  Fri, 03 Jan 2020 05:46:48 GMT6 months ago",Game #2708425, 1.6x
12,"Date:  Fri, 03 Jan 2020 05:47:03 GMT6 months ago",Game #2708426, 12.47x
13,"Date:  Fri, 03 Jan 2020 05:47:47 GMT6 months ago",Game #2708427, 5.66x
14,"Date:  Fri, 03 Jan 2020 05:48:20 GMT6 months ago",Game #2708428, 13.13x
15,"Date:  Fri, 03 Jan 2020 05:49:06 GMT6 months ago",Game #2708429, 1.11x
16,"Date:  Fri, 03 Jan 2020 05:49:16 GMT6 months ago",Game #2708430, 2x
17,"Date:  Fri, 03 Jan 2020 05:49:34 GMT6 months ago",Game #2708431, 1.24x
18,"Date:  Fri, 03 Jan 2020 05:49:45 GMT6 months ago",Game #2708432, 5.85x
19,"Date:  Fri, 03 Jan 2020 05:50:19 GMT6 months ago",Game #2708433, 1.11x
20,"Date:  Fri, 03 Jan 2020 05:50:29 GMT6 months ago",Game #2708434, 1.76x
21,"Date:  Fri, 03 Jan 2020 05:50:45 GMT6 months ago",Game #2708435, 3.66x
22,"Date:  Fri, 03 Jan 2020 05:51:12 GMT6 months ago",Game #2708436, 28.65x
23,"Date:  Fri, 03 Jan 2020 05:52:09 GMT6 months ago",Game #2708437, 1.33x
24,"Date:  Fri, 03 Jan 2020 05:52:21 GMT6 months ago",Game #2708438, 1.89x
25,"Date:  Fri, 03 Jan 2020 05:52:39 GMT6 months ago",Game #2708439, 1.01x
26,"Date:  Fri, 03 Jan 2020 05:52:47 GMT6 months ago",Game #2708440, 4.82x
27,"Date:  Fri, 03 Jan 2020 05:53:18 GMT6 months ago",Game #2708441, 72.79x
28,"Date:  Fri, 03 Jan 2020 05:54:29 GMT6 months ago",Game #2708442, 1x
29,"Date:  Fri, 03 Jan 2020 05:54:37 GMT6 months ago",Game #2708443, 2.18x
30,"Date:  Fri, 03 Jan 2020 05:54:56 GMT6 months ago",Game #2708444, 8.32x
31,"Date:  Fri, 03 Jan 2020 05:55:35 GMT6 months ago",Game #2708445, 2.47x
32,"Date:  Fri, 03 Jan 2020 05:55:57 GMT6 months ago",Game #2708446, 1.17x
33,"Date:  Fri, 03 Jan 2020 05:56:07 GMT6 months ago",Game #2708447, 3.55x
34,"Date:  Fri, 03 Jan 2020 05:56:34 GMT6 months ago",Game #2708448, 1.29x
35,"Date:  Fri, 03 Jan 2020 05:56:46 GMT6 months ago",Game #2708449, 2.21x
36,"Date:  Fri, 03 Jan 2020 05:57:05 GMT6 months ago",Game #2708450, 2.06x
37,"Date:  Fri, 03 Jan 2020 05:57:24 GMT6 months ago",Game #2708451, 2.7x
38,"Date:  Fri, 03 Jan 2020 05:57:46 GMT6 months ago",Game #2708452, 2.29x
39,"Date:  Fri, 03 Jan 2020 05:58:07 GMT6 months ago",Game #2708453, 1.04x
40,"Date:  Fri, 03 Jan 2020 05:58:16 GMT6 months ago",Game #2708454, 1.09x
41,"Date:  Fri, 03 Jan 2020 05:58:25 GMT6 months ago",Game #2708455, 1.33x
42,"Date:  Fri, 03 Jan 2020 05:58:38 GMT6 months ago",Game #2708456, 3.06x
43,"Date:  Fri, 03 Jan 2020 05:59:02 GMT6 months ago",Game #2708457, 2.28x
44,"Date:  Fri, 03 Jan 2020 05:59:22 GMT6 months ago",Game #2708458, 1.15x
45,"Date:  Fri, 03 Jan 2020 05:59:32 GMT6 months ago",Game #2708459, 5.49x
46,"Date:  Fri, 03 Jan 2020 06:00:05 GMT6 months ago",Game #2708460, 10.53x
47,"Date:  Fri, 03 Jan 2020 06:00:48 GMT6 months ago",Game #2708461, 1.87x
48,"Date:  Fri, 03 Jan 2020 06:01:05 GMT6 months ago",Game #2708462, 4.89x
49,"Date:  Fri, 03 Jan 2020 06:01:36 GMT6 months ago",Game #2708463, 4.63x
0,"Date:  Fri, 03 Jan 2020 06:02:06 GMT6 months ago",Game #2708464, 1.25x
1,"Date:  Fri, 03 Jan 2020 06:02:18 GMT6 months ago",Game #2708465, 1.12x
2,"Date:  Fri, 03 Jan 2020 06:02:28 GMT6 months ago",Game #2708466, 2.38x
3,"Date:  Fri, 03 Jan 2020 06:02:48 GMT6 months ago",Game #2708467, 3.1x
4,"Date:  Fri, 03 Jan 2020 06:03:13 GMT6 months ago",Game #2708468, 3.12x
5,"Date:  Fri, 03 Jan 2020 06:03:38 GMT6 months ago",Game #2708469, 2.79x
6,"Date:  Fri, 03 Jan 2020 06:04:01 GMT6 months ago",Game #2708470, 92.99x
7,"Date:  Fri, 03 Jan 2020 06:05:14 GMT6 months ago",Game #2708471, 1.32x
8,"Date:  Fri, 03 Jan 2020 06:05:27 GMT6 months ago",Game #2708472, 2.35x
9,"Date:  Fri, 03 Jan 2020 06:05:47 GMT6 months ago",Game #2708473, 32.36x
10,"Date:  Fri, 03 Jan 2020 06:06:46 GMT6 months ago",Game #2708474, 1.38x
11,"Date:  Fri, 03 Jan 2020 06:06:59 GMT6 months ago",Game #2708475, 1.27x
12,"Date:  Fri, 03 Jan 2020 06:07:10 GMT6 months ago",Game #2708476, 1.11x
13,"Date:  Fri, 03 Jan 2020 06:07:20 GMT6 months ago",Game #2708477, 1.12x
14,"Date:  Fri, 03 Jan 2020 06:07:30 GMT6 months ago",Game #2708478, 1.98x
15,"Date:  Fri, 03 Jan 2020 06:07:48 GMT6 months ago",Game #2708479, 1.12x
16,"Date:  Fri, 03 Jan 2020 06:07:58 GMT6 months ago",Game #2708480, 1x
17,"Date:  Fri, 03 Jan 2020 06:08:07 GMT6 months ago",Game #2708481, 1.41x
18,"Date:  Fri, 03 Jan 2020 06:08:20 GMT6 months ago",Game #2708482, 1.27x
19,"Date:  Fri, 03 Jan 2020 06:08:32 GMT6 months ago",Game #2708483, 1.6x
20,"Date:  Fri, 03 Jan 2020 06:08:47 GMT6 months ago",Game #2708484, 1.29x
21,"Date:  Fri, 03 Jan 2020 06:08:59 GMT6 months ago",Game #2708485, 4.15x
22,"Date:  Fri, 03 Jan 2020 06:09:28 GMT6 months ago",Game #2708486, 1.56x
23,"Date:  Fri, 03 Jan 2020 06:09:42 GMT6 months ago",Game #2708487, 1.52x
24,"Date:  Fri, 03 Jan 2020 06:09:57 GMT6 months ago",Game #2708488, 1.23x
25,"Date:  Fri, 03 Jan 2020 06:10:08 GMT6 months ago",Game #2708489, 11.6x
26,"Date:  Fri, 03 Jan 2020 06:10:52 GMT6 months ago",Game #2708490, 1.03x
27,"Date:  Fri, 03 Jan 2020 06:11:00 GMT6 months ago",Game #2708491, 1.08x
28,"Date:  Fri, 03 Jan 2020 06:11:10 GMT6 months ago",Game #2708492, 5.25x
29,"Date:  Fri, 03 Jan 2020 06:11:42 GMT6 months ago",Game #2708493, 16.52x
30,"Date:  Fri, 03 Jan 2020 06:12:31 GMT6 months ago",Game #2708494, 3.57x
31,"Date:  Fri, 03 Jan 2020 06:12:57 GMT6 months ago",Game #2708495, 1.08x
32,"Date:  Fri, 03 Jan 2020 06:13:07 GMT6 months ago",Game #2708496, 2.58x
33,"Date:  Fri, 03 Jan 2020 06:13:29 GMT6 months ago",Game #2708497, 1.23x
34,"Date:  Fri, 03 Jan 2020 06:13:40 GMT6 months ago",Game #2708498, 27.35x
35,"Date:  Fri, 03 Jan 2020 06:14:36 GMT6 months ago",Game #2708499, 2.98x
36,"Date:  Fri, 03 Jan 2020 06:15:00 GMT6 months ago",Game #2708500, 2.58x
37,"Date:  Fri, 03 Jan 2020 06:15:22 GMT6 months ago",Game #2708501, 1.2x
38,"Date:  Fri, 03 Jan 2020 06:15:33 GMT6 months ago",Game #2708502, 1.17x
39,"Date:  Fri, 03 Jan 2020 06:15:43 GMT6 months ago",Game #2708503, 1.12x
40,"Date:  Fri, 03 Jan 2020 06:15:53 GMT6 months ago",Game #2708504, 3.97x
41,"Date:  Fri, 03 Jan 2020 06:16:22 GMT6 months ago",Game #2708505, 1.67x
42,"Date:  Fri, 03 Jan 2020 06:16:37 GMT6 months ago",Game #2708506, 1.23x
43,"Date:  Fri, 03 Jan 2020 06:16:48 GMT6 months ago",Game #2708507, 7.2x
44,"Date:  Fri, 03 Jan 2020 06:17:25 GMT6 months ago",Game #2708508, 6.38x
45,"Date:  Fri, 03 Jan 2020 06:18:00 GMT6 months ago",Game #2708509, 2.69x
46,"Date:  Fri, 03 Jan 2020 06:18:22 GMT6 months ago",Game #2708510, 13.07x
47,"Date:  Fri, 03 Jan 2020 06:19:08 GMT6 months ago",Game #2708511, 1.01x
48,"Date:  Fri, 03 Jan 2020 06:19:16 GMT6 months ago",Game #2708512, 4.69x
49,"Date:  Fri, 03 Jan 2020 06:19:47 GMT6 months ago",Game #2708513, 2.47x
0,"Date:  Fri, 03 Jan 2020 06:20:08 GMT6 months ago",Game #2708514, 2.43x
1,"Date:  Fri, 03 Jan 2020 06:20:29 GMT6 months ago",Game #2708515, 1.79x
2,"Date:  Fri, 03 Jan 2020 06:20:46 GMT6 months ago",Game #2708516, 20.97x
3,"Date:  Fri, 03 Jan 2020 06:21:38 GMT6 months ago",Game #2708517, 9.08x
4,"Date:  Fri, 03 Jan 2020 06:22:18 GMT6 months ago",Game #2708518, 3.57x
5,"Date:  Fri, 03 Jan 2020 06:22:45 GMT6 months ago",Game #2708519, 7.5x
6,"Date:  Fri, 03 Jan 2020 06:23:22 GMT6 months ago",Game #2708520, 46.89x
7,"Date:  Fri, 03 Jan 2020 06:24:26 GMT6 months ago",Game #2708521, 1.86x
8,"Date:  Fri, 03 Jan 2020 06:24:43 GMT6 months ago",Game #2708522, 2.04x
9,"Date:  Fri, 03 Jan 2020 06:25:01 GMT6 months ago",Game #2708523, 2.39x
10,"Date:  Fri, 03 Jan 2020 06:25:22 GMT6 months ago",Game #2708524, 1.7x
11,"Date:  Fri, 03 Jan 2020 06:25:38 GMT6 months ago",Game #2708525, 8.73x
12,"Date:  Fri, 03 Jan 2020 06:26:18 GMT6 months ago",Game #2708526, 1.76x
13,"Date:  Fri, 03 Jan 2020 06:26:34 GMT6 months ago",Game #2708527, 1.19x
14,"Date:  Fri, 03 Jan 2020 06:26:45 GMT6 months ago",Game #2708528, 1.94x
15,"Date:  Fri, 03 Jan 2020 06:27:03 GMT6 months ago",Game #2708529, 1.22x
16,"Date:  Fri, 03 Jan 2020 06:27:14 GMT6 months ago",Game #2708530, 2.36x
17,"Date:  Fri, 03 Jan 2020 06:27:35 GMT6 months ago",Game #2708531, 1.2x
18,"Date:  Fri, 03 Jan 2020 06:27:46 GMT6 months ago",Game #2708532, 3.78x
19,"Date:  Fri, 03 Jan 2020 06:28:13 GMT6 months ago",Game #2708533, 9.71x
20,"Date:  Fri, 03 Jan 2020 06:28:54 GMT6 months ago",Game #2708534, 1.61x
21,"Date:  Fri, 03 Jan 2020 06:29:09 GMT6 months ago",Game #2708535, 1.67x
22,"Date:  Fri, 03 Jan 2020 06:29:25 GMT6 months ago",Game #2708536, 1.7x
23,"Date:  Fri, 03 Jan 2020 06:29:41 GMT6 months ago",Game #2708537, 5.77x
24,"Date:  Fri, 03 Jan 2020 06:30:15 GMT6 months ago",Game #2708538, 5.24x
25,"Date:  Fri, 03 Jan 2020 06:30:47 GMT6 months ago",Game #2708539, 1.75x
26,"Date:  Fri, 03 Jan 2020 06:31:03 GMT6 months ago",Game #2708540, 1.9x
27,"Date:  Fri, 03 Jan 2020 06:31:21 GMT6 months ago",Game #2708541, 1.23x
28,"Date:  Fri, 03 Jan 2020 06:31:32 GMT6 months ago",Game #2708542, 8.85x
29,"Date:  Fri, 03 Jan 2020 06:32:12 GMT6 months ago",Game #2708543, 1.24x
30,"Date:  Fri, 03 Jan 2020 06:32:23 GMT6 months ago",Game #2708544, 1.32x
31,"Date:  Fri, 03 Jan 2020 06:32:35 GMT6 months ago",Game #2708545, 1.57x
32,"Date:  Fri, 03 Jan 2020 06:32:50 GMT6 months ago",Game #2708546, 2.88x
33,"Date:  Fri, 03 Jan 2020 06:33:14 GMT6 months ago",Game #2708547, 1.27x
34,"Date:  Fri, 03 Jan 2020 06:33:25 GMT6 months ago",Game #2708548, 2.09x
35,"Date:  Fri, 03 Jan 2020 06:33:44 GMT6 months ago",Game #2708549, 2.51x
36,"Date:  Fri, 03 Jan 2020 06:34:06 GMT6 months ago",Game #2708550, 1.88x
37,"Date:  Fri, 03 Jan 2020 06:34:23 GMT6 months ago",Game #2708551, 1.94x
38,"Date:  Fri, 03 Jan 2020 06:34:41 GMT6 months ago",Game #2708552, 1.32x
39,"Date:  Fri, 03 Jan 2020 06:34:53 GMT6 months ago",Game #2708553, 1.83x
40,"Date:  Fri, 03 Jan 2020 06:35:10 GMT6 months ago",Game #2708554, 8.76x
41,"Date:  Fri, 03 Jan 2020 06:35:50 GMT6 months ago",Game #2708555, 1.08x
42,"Date:  Fri, 03 Jan 2020 06:35:59 GMT6 months ago",Game #2708556, 2.27x
43,"Date:  Fri, 03 Jan 2020 06:36:20 GMT6 months ago",Game #2708557, 2.34x
44,"Date:  Fri, 03 Jan 2020 06:36:40 GMT6 months ago",Game #2708558, 4.12x
45,"Date:  Fri, 03 Jan 2020 06:37:09 GMT6 months ago",Game #2708559, 1.18x
46,"Date:  Fri, 03 Jan 2020 06:37:20 GMT6 months ago",Game #2708560, 1.39x
47,"Date:  Fri, 03 Jan 2020 06:37:33 GMT6 months ago",Game #2708561, 1.38x
48,"Date:  Fri, 03 Jan 2020 06:37:46 GMT6 months ago",Game #2708562, 2.12x
49,"Date:  Fri, 03 Jan 2020 06:38:05 GMT6 months ago",Game #2708563, 3.47x
0,"Date:  Fri, 03 Jan 2020 06:38:31 GMT6 months ago",Game #2708564, 1.34x
1,"Date:  Fri, 03 Jan 2020 06:38:43 GMT6 months ago",Game #2708565, 1.61x
2,"Date:  Fri, 03 Jan 2020 06:38:58 GMT6 months ago",Game #2708566, 1.42x
3,"Date:  Fri, 03 Jan 2020 06:39:12 GMT6 months ago",Game #2708567, 3.6x
4,"Date:  Fri, 03 Jan 2020 06:39:38 GMT6 months ago",Game #2708568, 6.3x
5,"Date:  Fri, 03 Jan 2020 06:40:13 GMT6 months ago",Game #2708569, 23x
6,"Date:  Fri, 03 Jan 2020 06:41:07 GMT6 months ago",Game #2708570, 1.31x
7,"Date:  Fri, 03 Jan 2020 06:41:19 GMT6 months ago",Game #2708571, 1x
8,"Date:  Fri, 03 Jan 2020 06:41:27 GMT6 months ago",Game #2708572, 1.88x
9,"Date:  Fri, 03 Jan 2020 06:41:45 GMT6 months ago",Game #2708573, 2.3x
10,"Date:  Fri, 03 Jan 2020 06:42:05 GMT6 months ago",Game #2708574, 3.04x
11,"Date:  Fri, 03 Jan 2020 06:42:29 GMT6 months ago",Game #2708575, 1.36x
12,"Date:  Fri, 03 Jan 2020 06:42:42 GMT6 months ago",Game #2708576, 3.8x
13,"Date:  Fri, 03 Jan 2020 06:43:09 GMT6 months ago",Game #2708577, 3.5x
14,"Date:  Fri, 03 Jan 2020 06:43:36 GMT6 months ago",Game #2708578, 1.43x
15,"Date:  Fri, 03 Jan 2020 06:43:49 GMT6 months ago",Game #2708579, 1.14x
16,"Date:  Fri, 03 Jan 2020 06:43:59 GMT6 months ago",Game #2708580, 1.41x
17,"Date:  Fri, 03 Jan 2020 06:44:13 GMT6 months ago",Game #2708581, 1.53x
18,"Date:  Fri, 03 Jan 2020 06:44:27 GMT6 months ago",Game #2708582, 3.37x
19,"Date:  Fri, 03 Jan 2020 06:44:53 GMT6 months ago",Game #2708583, 8.5x
20,"Date:  Fri, 03 Jan 2020 06:45:32 GMT6 months ago",Game #2708584, 4.48x
21,"Date:  Fri, 03 Jan 2020 06:46:02 GMT6 months ago",Game #2708585, 1.02x
22,"Date:  Fri, 03 Jan 2020 06:46:10 GMT6 months ago",Game #2708586, 2.61x
23,"Date:  Fri, 03 Jan 2020 06:46:33 GMT6 months ago",Game #2708587, 2.08x
24,"Date:  Fri, 03 Jan 2020 06:46:51 GMT6 months ago",Game #2708588, 6.15x
25,"Date:  Fri, 03 Jan 2020 06:47:26 GMT6 months ago",Game #2708589, 22.03x
26,"Date:  Fri, 03 Jan 2020 06:48:19 GMT6 months ago",Game #2708590, 4.64x
27,"Date:  Fri, 03 Jan 2020 06:48:49 GMT6 months ago",Game #2708591, 12.41x
28,"Date:  Fri, 03 Jan 2020 06:49:34 GMT6 months ago",Game #2708592, 3.72x
29,"Date:  Fri, 03 Jan 2020 06:50:01 GMT6 months ago",Game #2708593, 2.25x
30,"Date:  Fri, 03 Jan 2020 06:50:21 GMT6 months ago",Game #2708594, 1.65x
31,"Date:  Fri, 03 Jan 2020 06:50:36 GMT6 months ago",Game #2708595, 17.1x
32,"Date:  Fri, 03 Jan 2020 06:51:25 GMT6 months ago",Game #2708596, 1.69x
33,"Date:  Fri, 03 Jan 2020 06:51:41 GMT6 months ago",Game #2708597, 2.07x
34,"Date:  Fri, 03 Jan 2020 06:52:00 GMT6 months ago",Game #2708598, 3.6x
35,"Date:  Fri, 03 Jan 2020 06:52:27 GMT6 months ago",Game #2708599, 1.24x
36,"Date:  Fri, 03 Jan 2020 06:52:38 GMT6 months ago",Game #2708600, 1.01x
37,"Date:  Fri, 03 Jan 2020 06:52:47 GMT6 months ago",Game #2708601, 1.25x
38,"Date:  Fri, 03 Jan 2020 06:52:58 GMT6 months ago",Game #2708602, 1.61x
39,"Date:  Fri, 03 Jan 2020 06:53:13 GMT6 months ago",Game #2708603, 1.08x
40,"Date:  Fri, 03 Jan 2020 06:53:23 GMT6 months ago",Game #2708604, 1.23x
41,"Date:  Fri, 03 Jan 2020 06:53:34 GMT6 months ago",Game #2708605, 2.15x
42,"Date:  Fri, 03 Jan 2020 06:53:53 GMT6 months ago",Game #2708606, 1.1x
43,"Date:  Fri, 03 Jan 2020 06:54:03 GMT6 months ago",Game #2708607, 1.8x
44,"Date:  Fri, 03 Jan 2020 06:54:20 GMT6 months ago",Game #2708608, 2.65x
45,"Date:  Fri, 03 Jan 2020 06:54:42 GMT6 months ago",Game #2708609, 1.51x
46,"Date:  Fri, 03 Jan 2020 06:54:56 GMT6 months ago",Game #2708610, 2.44x
47,"Date:  Fri, 03 Jan 2020 06:55:17 GMT6 months ago",Game #2708611, 2.84x
48,"Date:  Fri, 03 Jan 2020 06:55:41 GMT6 months ago",Game #2708612, 1x
49,"Date:  Fri, 03 Jan 2020 06:55:49 GMT6 months ago",Game #2708613, 1.61x
0,"Date:  Fri, 03 Jan 2020 06:56:04 GMT6 months ago",Game #2708614, 3.14x
1,"Date:  Fri, 03 Jan 2020 06:56:29 GMT6 months ago",Game #2708615, 1.95x
2,"Date:  Fri, 03 Jan 2020 06:56:47 GMT6 months ago",Game #2708616, 3.11x
3,"Date:  Fri, 03 Jan 2020 06:57:11 GMT6 months ago",Game #2708617, 6.1x
4,"Date:  Fri, 03 Jan 2020 06:57:46 GMT6 months ago",Game #2708618, 1.16x
5,"Date:  Fri, 03 Jan 2020 06:57:56 GMT6 months ago",Game #2708619, 1.36x
6,"Date:  Fri, 03 Jan 2020 06:58:09 GMT6 months ago",Game #2708620, 16.63x
7,"Date:  Fri, 03 Jan 2020 06:58:58 GMT6 months ago",Game #2708621, 2x
8,"Date:  Fri, 03 Jan 2020 06:59:16 GMT6 months ago",Game #2708622, 3.9x
9,"Date:  Fri, 03 Jan 2020 06:59:44 GMT6 months ago",Game #2708623, 1.02x
10,"Date:  Fri, 03 Jan 2020 06:59:53 GMT6 months ago",Game #2708624, 2.49x
11,"Date:  Fri, 03 Jan 2020 07:00:14 GMT6 months ago",Game #2708625, 5.65x
12,"Date:  Fri, 03 Jan 2020 07:00:47 GMT6 months ago",Game #2708626, 43.04x
13,"Date:  Fri, 03 Jan 2020 07:01:50 GMT6 months ago",Game #2708627, 5.55x
14,"Date:  Fri, 03 Jan 2020 07:02:23 GMT6 months ago",Game #2708628, 1.26x
15,"Date:  Fri, 03 Jan 2020 07:02:34 GMT6 months ago",Game #2708629, 1.57x
16,"Date:  Fri, 03 Jan 2020 07:02:49 GMT6 months ago",Game #2708630, 1.47x
17,"Date:  Fri, 03 Jan 2020 07:03:03 GMT6 months ago",Game #2708631, 2.39x
18,"Date:  Fri, 03 Jan 2020 07:03:24 GMT6 months ago",Game #2708632, 1.25x
19,"Date:  Fri, 03 Jan 2020 07:03:35 GMT6 months ago",Game #2708633, 7.26x
20,"Date:  Fri, 03 Jan 2020 07:04:12 GMT6 months ago",Game #2708634, 3.4x
21,"Date:  Fri, 03 Jan 2020 07:04:38 GMT6 months ago",Game #2708635, 3.26x
22,"Date:  Fri, 03 Jan 2020 07:05:03 GMT6 months ago",Game #2708636, 1.68x
23,"Date:  Fri, 03 Jan 2020 07:05:19 GMT6 months ago",Game #2708637, 1.85x
24,"Date:  Fri, 03 Jan 2020 07:05:36 GMT6 months ago",Game #2708638, 2.47x
25,"Date:  Fri, 03 Jan 2020 07:05:58 GMT6 months ago",Game #2708639, 1.58x
26,"Date:  Fri, 03 Jan 2020 07:06:12 GMT6 months ago",Game #2708640, 3.27x
27,"Date:  Fri, 03 Jan 2020 07:06:38 GMT6 months ago",Game #2708641, 1x
28,"Date:  Fri, 03 Jan 2020 07:06:46 GMT6 months ago",Game #2708642, 5.28x
29,"Date:  Fri, 03 Jan 2020 07:07:18 GMT6 months ago",Game #2708643, 1.48x
30,"Date:  Fri, 03 Jan 2020 07:07:32 GMT6 months ago",Game #2708644, 21.14x
31,"Date:  Fri, 03 Jan 2020 07:08:25 GMT6 months ago",Game #2708645, 2.46x
32,"Date:  Fri, 03 Jan 2020 07:08:46 GMT6 months ago",Game #2708646, 4.21x
33,"Date:  Fri, 03 Jan 2020 07:09:15 GMT6 months ago",Game #2708647, 1.86x
34,"Date:  Fri, 03 Jan 2020 07:09:32 GMT6 months ago",Game #2708648, 6.02x
35,"Date:  Fri, 03 Jan 2020 07:10:06 GMT6 months ago",Game #2708649, 2.37x
36,"Date:  Fri, 03 Jan 2020 07:10:27 GMT6 months ago",Game #2708650, 1.3x
37,"Date:  Fri, 03 Jan 2020 07:10:39 GMT6 months ago",Game #2708651, 4.24x
38,"Date:  Fri, 03 Jan 2020 07:11:08 GMT6 months ago",Game #2708652, 14.54x
39,"Date:  Fri, 03 Jan 2020 07:11:55 GMT6 months ago",Game #2708653, 1.06x
40,"Date:  Fri, 03 Jan 2020 07:12:04 GMT6 months ago",Game #2708654, 1.3x
41,"Date:  Fri, 03 Jan 2020 07:12:16 GMT6 months ago",Game #2708655, 4.24x
42,"Date:  Fri, 03 Jan 2020 07:12:45 GMT6 months ago",Game #2708656, 5.13x
43,"Date:  Fri, 03 Jan 2020 07:13:17 GMT6 months ago",Game #2708657, 1.26x
